street_key,avg_price,transaction_count,std_dev,min_price,max_price,district,district_median,undervalued
HILLMAN DRIVE | WS13 8GQ,248333.33333333334,3,27537.852736430512,230000,280000,WS13,326333.3333333333,True
HILLMEAD | RH11 8RR,240200.0,5,63340.94252535243,200000,352500,RH11,343500.0,True
HILLMEADS | DH2 3PU,124033.33333333333,3,30192.769553873877,96000,156000,DH2,189125.0,True
HILLRISE ROAD | RM5 3BQ,360333.3333333333,3,118491.91252289472,226000,450000,RM5,468150.0,True
HILLS CLOSE | PE32 2DY,141333.33333333334,3,10969.655114602894,129000,150000,PE32,310832.5,True
HILLS YARD MEWS | AL3 7FA,425000.0,3,99874.92177719089,340000,535000,AL3,618333.3333333334,True
HILLSIDE AVENUE | LN2 5PT,164700.0,3,40156.8176029924,127100,207000,LN2,220737.5,True
HILLSIDE COURT | LS7 4NJ,166500.0,3,19615.04524593303,144000,180000,LS7,270589.3333333334,True
HILLSIDE ROAD | B43 6NG,112375.0,4,14232.445327490283,95000,129500,B43,259000.0,True
HILLSIDE ROAD | CH4 0JJ,182666.66666666666,3,48387.32616433081,128000,220000,CH4,291000.0,True
HILLSIDE ROAD | NG21 0TR,140833.33333333334,3,38269.87501068344,97500,170000,NG21,225333.33333333334,True
HILLSIDE VIEW | BA2 8ES,294833.3333333333,3,12750.8169672901,282000,307500,BA2,409875.0,True
HILLSIDE | EN11 8RW,224500.0,6,14882.876066137216,197000,240000,EN11,350583.3333333334,True
HILLSON DRIVE | PO15 6PD,250000.0,3,42720.01872658766,210000,295000,PO15,312729.1666666666,True
HILLSTEAD COURT | RG21 3PT,118250.0,4,23214.578752729212,95000,150000,RG21,216250.0,True
HILLTOP DRIVE | OL2 6AG,114316.66666666667,3,7116.939885465755,107950,122000,OL2,231666.66666666666,True
HILLTOP VIEW | DH7 9YU,98333.33333333333,6,19602.720899575823,87000,138000,DH7,159150.0,True
HILLWOOD ROAD | CW3 9JY,252000.0,4,47251.102279911596,183000,290000,CW3,366995.0,True
HILLYARD STREET | SW9 0NB,340666.6666666667,3,82439.87708223087,252000,415000,SW9,572833.3333333334,True
HILTON CLOSE | CO11 1DE,170215.0,5,72495.04207185481,87000,230000,CO11,386625.0,True
HILTON LANE | M28 3TE,215053.33333333334,3,7851.657999004624,206000,220000,M28,283125.0,True
HILTON ROAD | IP5 3RL,220000.0,3,39686.26966596886,190000,265000,IP5,329800.0,True
HIMLEY ROAD | SW17 9AW,477000.0,3,42332.02097703345,445000,525000,SW17,608875.0,True
HINCKLEY ROAD | LE3 0TR,110000.0,3,18027.756377319947,90000,125000,LE3,235916.6666666667,True
HINCKLEY ROAD | LE9 7LB,168333.33333333334,3,12583.057392117915,155000,180000,LE9,258549.8,True
HINCKLEY ROAD | LE9 7LG,168666.66666666666,3,16165.807537309518,150000,178000,LE9,258549.8,True
HIND STREET | DN22 7EN,101125.0,4,16784.789741509026,85000,124500,DN22,213083.3333333333,True
HINDBURN CLOSE | MK41 7YJ,264666.6666666667,3,49217.20566360236,221000,318000,MK41,339583.3333333333,True
HINDERTON ROAD | CH64 9PE,155333.33333333334,3,134481.7211866852,66000,310000,CH64,259333.3333333333,True
HIPWELL COURT | MK46 5QB,304000.0,5,98307.55311775388,175000,447500,MK46,398500.0,True
HIRST GROVE | HX7 8DN,181666.66666666666,3,27537.852736430512,150000,200000,HX7,227333.33333333334,True
HIRWAUN | LL11 3EF,104125.0,4,13142.646866847892,86000,115000,LL11,158400.0,True
HITCHCOCK GARDENS | TS22 5JU,249871.7,10,66381.7616753444,153000,308995,TS22,325100.0,True
HITCHIN LANE | HA7 1FP,271000.0,3,66430.4147209695,195000,318000,HA7,629833.3333333333,True
HITHERHOOKS HILL | RG42 4QW,325500.0,5,176886.26289228906,200000,590000,RG42,494333.3333333334,True
HOBBES CLOSE | SN16 0DA,247333.33333333334,3,68149.34580268056,169000,293000,SN16,362500.0,True
HOBBS WAY | GL2 5SF,209250.0,4,44146.536292971694,180000,275000,GL2,271583.3333333334,True
HOBS ROAD | WS13 6TA,104583.33333333333,3,21517.918889458924,80000,120000,WS13,326333.3333333333,True
HOCKERILL STREET | CM23 2XR,121300.0,5,26008.652406458892,82500,145000,CM23,472583.3333333334,True
HODDINOTT ROAD | SO50 5SN,170000.0,5,18013.883534651824,150000,188000,SO50,302000.0,True
HODGES STREET | WN6 7JG,149666.66666666666,3,18448.125469362287,134000,170000,WN6,215083.3333333333,True
HODGKIN WAY | OX11 9GQ,244738.46153846153,13,56151.3807853606,194000,399950,OX11,331875.0,True
HODGSON STREET | BB3 2DS,97500.0,3,13937.359864766355,86000,113000,BB3,126200.0,True
HOGARTH CLOSE | NP44 3DA,150666.66666666666,3,57847.50066626331,87000,200000,NP44,299650.0,True
HOGARTH DRIVE | NE38 7LB,85333.33333333333,3,34385.07428134092,64000,125000,NE38,165160.4166666667,True
HOLBECHE ROAD | B75 7LL,289250.0,3,41263.63411043676,257000,335750,B75,376233.3333333334,True
HOLBROOK ROAD | DE56 1PA,167333.33333333334,3,55148.28495368949,110000,220000,DE56,271000.0,True
HOLBURY CLOSE | CW1 3XU,139000.0,3,7810.249675906654,134000,148000,CW1,182250.0,True
HOLDENBY CLOSE | DN22 6UA,134333.33333333334,3,13650.396819628848,125000,150000,DN22,213083.3333333333,True
HOLDENHURST ROAD | BH8 8AY,163375.0,4,83139.81697518143,100000,285000,BH8,334700.0,True
HOLDING | S81 0TD,158666.66666666666,3,27024.680078279067,131000,185000,S81,246178.07638888888,True
HOLDSWORTH STREET | BD19 3DH,114166.66666666667,3,12829.00359861721,100000,125000,BD19,199416.6666666667,True
HOLEBAY CLOSE | PL9 9UG,184000.0,4,34185.76701884378,150000,229000,PL9,275000.0,True
HOLGATE PARK DRIVE | YO26 4AE,193785.7142857143,7,11120.016272684223,175000,205000,YO26,307500.0,True
HOLLAND HOUSE ROAD | PR5 4HY,147494.44444444444,9,41670.961445325185,100000,210000,PR5,191507.14285714287,True
HOLLAND ROAD | BN3 1JW,313333.3333333333,3,87404.71001801525,212500,367500,BN3,428650.0,True
HOLLAND ROAD | BN3 1LU,201666.66666666666,3,83864.97083606082,105000,255000,BN3,428650.0,True
HOLLAND ROAD | CO15 6NF,139333.33333333334,3,14364.307617610166,123000,150000,CO15,231891.3333333333,True
HOLLAND ROAD | EX2 9BX,242500.0,3,23848.48003542364,220000,267500,EX2,343333.3333333333,True
HOLLAND ROAD | M8 4NP,56666.666666666664,3,6350.852961085884,53000,64000,M8,171666.66666666666,True
HOLLAND ROAD | PL9 9BN,175000.0,3,5000.0,170000,180000,PL9,275000.0,True
HOLLAND ROAD | SS0 7TE,147500.0,3,15206.90632574555,130000,157500,SS0,258500.0,True
HOLLAND ROAD | SS0 7TF,120875.0,4,33462.354469861595,85000,165000,SS0,258500.0,True
HOLLAND WALK | CW5 5UW,115750.0,8,27747.586767655517,80000,160000,CW5,273831.0,True
HOLLIES WAY | SW12 8QG,533680.0,5,170177.00197147677,323400,775000,SW12,677018.75,True
HOLLINGDEAN TERRACE | BN1 7HE,350333.3333333333,3,86683.81240654644,292500,450000,BN1,456666.6666666667,True
HOLLINHURST | WF10 2HX,121666.66666666667,3,45368.85862938733,70000,155000,WF10,217900.0,True
HOLLINS ROAD | SK11 7EA,199987.5,4,57879.18991312854,120000,255000,SK11,253250.0,True
HOLLINS WOOD GROVE | S72 8TB,139250.0,4,22998.188334446404,107000,160000,S72,176541.6666666667,True
HOLLOWAY GARDENS | PL9 9TS,168000.0,4,1957.8900207451225,165500,170000,PL9,275000.0,True
HOLLOWFIELD | TS8 0RR,92000.0,3,32603.68077380221,58000,123000,TS8,179333.33333333334,True
HOLLOWFIELD | TS8 0RS,124666.66666666667,3,10785.793124908958,117000,137000,TS8,179333.33333333334,True
HOLLY CLOSE | BS5 7XP,192125.0,4,83064.60838808949,110000,305000,BS5,324989.1666666667,True
HOLLY CLOSE | SN9 5BG,256666.66666666666,3,20816.659994661324,240000,280000,SN9,358333.3333333333,True
HOLLY GROVE | L21 1BN,106000.0,3,71505.24456289902,35000,178000,L21,135666.66666666666,True
HOLLY STREET | BB1 9TP,108333.33333333333,3,10408.329997330666,100000,120000,BB1,141764.5833333333,True
HOLLY WAY | CO7 7YG,272500.0,4,40311.288741492746,240000,330000,CO7,361683.3333333333,True
HOLLY WAY | LS14 6NF,124500.0,3,10037.429949942365,115000,135000,LS14,196166.66666666666,True
HOLLYBANK CLOSE | CW8 4GS,181333.33333333334,3,10263.202878893766,170000,190000,CW8,236500.0,True
HOLME STREET | BD5 0LE,81000.0,3,9643.650760992956,70000,88000,BD5,133158.3333333333,True
HOLMER DOWN | PL6 7QW,148500.0,3,37739.236876227376,105000,172500,PL6,222500.0,True
HOLMES CARR CRESCENT | DN11 0QD,101933.33333333333,3,20947.87180916795,87800,126000,DN11,225800.0,True
HOLMES MEADOW | PR26 7UE,104500.0,3,39442.99684354626,80000,150000,PR26,253333.33333333334,True
HOLMES PARK | RH12 1FJ,213000.0,4,55850.99223230805,170000,295000,RH12,410450.0,True
HOLMES STREET | L8 0RH,71000.0,3,15716.23364550171,54000,85000,L8,138416.6666666667,True
HOLMFIELD CLOSE | SK4 2RR,120000.0,3,21794.49471770337,105000,145000,SK4,331650.0,True
HOLMGATE ROAD | S45 9PG,111000.0,3,16370.7055437449,93000,125000,S45,226592.5,True
HOLT AVENUE | MK10 7GG,125500.0,3,31276.988346066824,99000,160000,MK10,381740.9038461539,True
HOLT CLOSE | TN23 5HZ,149583.33333333334,3,40626.60253249505,108750,190000,TN23,277916.6666666666,True
HOLYHEAD MEWS | SL1 6BD,241666.66666666666,3,5773.502691896259,235000,245000,SL1,305000.0,True
HOLYOAKE ROAD | M28 3DL,219166.66666666666,3,5204.164998665336,215000,225000,M28,283125.0,True
HOLYROOD PLACE | PL1 2QB,140650.0,5,20969.918931650638,115000,160000,PL1,204375.0,True
HOLYROOD STREET | M40 1QP,160900.0,3,11376.730637577739,150000,172700,M40,227666.66666666666,True
HOLYSTONE CRESCENT | NE7 7EY,116216.66666666667,3,74370.12729136164,45150,193500,NE7,198583.33333333334,True
HOLYWELL DRIVE | WA1 2GG,123600.0,4,3550.586805961328,120000,127900,WA1,223000.0,True
HOLYWELL ROAD | S64 5UQ,85333.33333333333,3,40104.03138505321,47000,127000,S64,170250.0,True
HOME FARM ROAD | CH49 5LQ,161666.66666666666,3,20792.62689833426,138000,177000,CH49,215333.33333333334,True
HOME ORCHARD | GL5 4TT,251833.33333333334,6,109640.16903793365,175000,425000,GL5,331666.6666666667,True
HOMEDEE HOUSE | CH1 4HD,42983.333333333336,3,15705.121245419705,25000,54000,CH1,202416.6666666667,True
HOMEFIELD ROAD | KT12 3RE,364250.0,4,112111.17993610926,235000,485000,KT12,498250.0,True
HOMEFIELD ROAD | LE12 7TQ,185666.66666666666,3,61857.36280616345,115000,230000,LE12,265583.3333333334,True
HOMESDALE ROAD | BR2 9FS,308750.0,4,42695.62819149832,245000,335000,BR2,475833.3333333333,True
HOMEWILLOW CLOSE | N21 2HJ,196666.66666666666,3,61101.009266077876,130000,250000,N21,546666.6666666666,True
HONEY HILL ROAD | MK40 4NW,245750.0,4,44146.536292971694,180000,275000,MK40,354083.3333333334,True
HONEYSUCKLE CLOSE | CH4 0QA,191250.0,4,28394.54172900137,170000,230000,CH4,291000.0,True
HONEYSUCKLE CLOSE | HR9 7RJ,173500.0,3,19487.175269905078,157000,195000,HR9,235166.66666666666,True
HONEYSUCKLE CLOSE | SG18 8ST,251666.66666666666,3,50083.264004389064,195000,290000,SG18,353083.3333333334,True
HONEYSUCKLE CLOSE | SO22 4QQ,440000.0,3,36827.299656640585,417500,482500,SO22,582665.0,True
HONEYSUCKLE ROAD | BS16 7FX,101166.66666666667,3,14459.714151162649,90000,117500,BS16,332000.0,True
HONEYSUCKLE WAY | CO16 9SL,173166.66666666666,9,32332.25943233785,150000,252000,CO16,255541.6666666667,True
HONISTER PLACE | DL5 7DN,53483.333333333336,3,14367.527043069498,43500,69950,DL5,200000.0,True
HONOR OAK PARK | SE23 1DY,362500.0,3,145910.0750462421,239000,523500,SE23,528333.3333333334,True
HOOD LANE | WA5 1EJ,195333.33333333334,3,28148.41617806113,169000,225000,WA5,270750.0,True
HOOK FARM ROAD | WV16 4SD,79983.33333333333,3,5000.0833326389,75000,85000,WV16,187500.0,True
HOOLE ROAD | CH49 9BD,107333.33333333333,3,17214.335111567143,95000,127000,CH49,215333.33333333334,True
HOOLE STREET | S41 0AR,116106.66666666667,3,15260.21406577684,103320,133000,S41,192250.0,True
HOOPERS LANE | BA22 9UE,142666.66666666666,3,58346.66514320534,107000,210000,BA22,240713.57142857142,True
HOPE STREET | B62 8LU,169125.0,4,53756.20119266862,132500,249000,B62,259000.0,True
HOPE STREET | NN29 7FE,160663.33333333334,3,4039.1841172857303,157000,164995,NN29,308928.5714285714,True
HOPE STREET | S40 1DG,114844.0,5,9636.995382379302,105000,126720,S40,207666.66666666666,True
HOPES CLOSE | GL15 5EP,86166.66666666667,3,5619.905100029121,80000,91000,GL15,259026.25,True
HOPES FARM VIEW | LS10 4QR,137983.33333333334,3,88399.09973146408,84000,240000,LS10,193333.3333333333,True
HOPEWELL DRIVE | ME5 7NN,76125.0,4,7814.249804043893,66000,85000,ME5,280833.3333333334,True
HOPEWELL VIEW | LS10 3TE,108000.0,3,28844.410203711916,84000,140000,LS10,193333.3333333333,True
HOPPER STREET | NE29 0DD,88900.0,3,6754.998149518621,85000,96700,NE29,172145.8333333333,True
HOPTON ROAD | SE18 6TG,300000.0,3,8660.254037844386,290000,305000,SE18,418395.8333333334,True
HOREFIELD | SP4 0LE,218913.33333333334,3,136139.05587058156,61740,300000,SP4,295937.5,True
HORIZON PLACE | WD6 5FQ,273167.0,4,42272.94906517248,230000,330000,WD6,409500.0,True
HORN BOOK | CB11 3JW,177000.0,3,7549.83443527075,170000,185000,CB11,365766.6666666666,True
HORN CROSS ROAD | PL9 9UD,153666.66666666666,6,35166.271719741155,117000,200000,PL9,275000.0,True
HORN LANE | W3 6PT,236666.66666666666,3,70945.98884597588,160000,300000,W3,496666.6666666667,True
HORNBEAM CLOSE | TS7 9PN,104000.0,4,27471.19703738202,68000,130000,TS7,192791.6666666667,True
HORNBY ROAD | FY1 4JG,64816.666666666664,3,10621.950542783248,57500,77000,FY1,103208.33333333334,True
HORNBY ROAD | FY1 4QR,70737.5,4,5379.804054672128,65000,78000,FY1,103208.33333333334,True
HORNE STREET | BL9 9HS,149333.33333333334,3,39803.68492154129,105000,182000,BL9,214666.6666666667,True
HORNSEY LANE | N6 5LX,317500.0,4,33726.8439080801,282500,350000,N6,911558.3333333334,True
HORNSEY LANE | N6 5PF,416666.6666666667,3,18929.69448600092,395000,430000,N6,911558.3333333334,True
HORNSEY RISE | N19 3SB,625500.0,4,127610.08319616962,475000,770000,N19,790458.3333333333,True
HORSEBRASS DRIVE | GU19 5RB,289250.0,4,77681.50788100516,186500,361500,GU19,414625.0,True
HORSEFAIR | CV36 4PD,253333.33333333334,3,7637.62615825973,245000,260000,CV36,444933.3333333334,True
HORSESHOE ROAD | RG8 7JH,620333.3333333334,3,64732.78406907377,580000,695000,RG8,796685.1666666666,True
HORSFORD STREET | NR2 4LW,157625.0,4,47548.87836041281,127500,228000,NR2,259166.6666666667,True
HORSFORTH AVENUE | YO15 3DF,103666.66666666667,3,70465.12139586033,61000,185000,YO15,182200.0,True
HORSHAM ROAD | RH5 4QP,311250.0,4,54064.00527769531,235000,360000,RH5,400625.0,True
HORTON STREET | LN2 5NG,136666.66666666666,3,15275.252316519463,120000,150000,LN2,220737.5,True
HORWOOD AVENUE | L35 8LP,132862.5,4,17949.715643058717,117000,155500,L35,191000.0,True
HORWOOD CLOSE | CF24 2LW,184000.0,3,21633.307652783937,160000,202000,CF24,237000.0,True
HOSKINS STREET | NP20 5LA,127333.33333333333,3,2516.6114784235815,125000,130000,NP20,220000.0,True
HOSPITAL ROAD | GL56 0DQ,265000.0,3,85293.6105461599,170000,335000,GL56,331591.6666666666,True
HOTHFIELD STREET | BD20 0PP,169166.66666666666,3,22684.429314693665,152500,195000,BD20,228666.66666666666,True
HOUGH LANE | S73 0EF,91500.0,4,29816.103031751147,50000,116000,S73,175700.0,True
HOUGHTON STREET | SR4 7DY,63500.0,3,10758.717395675007,53000,74500,SR4,128995.41666666667,True
HOULDSWORTH STREET | SK5 6AR,140916.66666666666,6,12555.543264497424,124000,155000,SK5,203416.6666666667,True
HOULDSWORTH STREET | SK5 6AX,139035.0,3,20038.305192805103,125105,162000,SK5,203416.6666666667,True
HOUNDS ROAD | BS37 6EE,152833.33333333334,6,67555.65606717668,115000,288000,BS37,283135.71428571426,True
HOUNSFIELD CLOSE | NG24 2LR,105166.66666666667,3,9087.537253477058,95000,112500,NG24,235031.25,True
HOUNSLOW ROAD | TW2 7EX,460000.0,3,177763.88834631178,260000,600000,TW2,631950.0,True
HOUSMAN PARK | B60 1AZ,98408.33333333333,6,30987.26216797261,70500,139950,B60,271916.6666666666,True
HOUSTON ROAD | CV21 1BS,162666.66666666666,3,11239.81020005824,153000,175000,CV21,232500.0,True
HOVERINGHAM COURT | S26 4PA,105333.33333333333,3,17039.170558842743,95000,125000,S26,207333.33333333334,True
HOVINGHAM GROVE | LS8 3QU,117333.33333333333,3,7505.553499465136,110000,125000,LS8,279500.0,True
HOWARD COURT | WA15 7UU,175416.66666666666,6,14178.916272644628,150000,190000,WA15,418045.8333333334,True
HOWARDIAN CLOSE | NE38 0PX,120000.0,3,26457.513110645905,100000,150000,NE38,165160.4166666667,True
HOWARDS WAY | TQ12 4HU,169333.33333333334,3,24785.74859336174,147000,196000,TQ12,271666.6666666667,True
HOWBECK ROAD | CH43 6XD,142333.33333333334,3,20404.247923737188,120000,160000,CH43,211083.33333333334,True
HOWDALE ROAD | HU8 9PW,102500.0,4,35414.21560145963,50000,125000,HU8,152666.66666666666,True
HOWDEN CLOUGH ROAD | LS27 0LS,149500.0,3,67920.90988789829,90000,223500,LS27,196000.0,True
HOWDEN WAY | WF1 4PL,117333.33333333333,3,45709.22591045853,88000,170000,WF1,236900.0,True
HOWE CIRCLE | NP19 9GP,156500.0,3,7365.459931328118,152000,165000,NP19,215062.5,True
HOWE STREET | NE8 3PP,63500.0,3,7466.59226153404,55000,69000,NE8,142750.0,True
HOWLISH VIEW | DL14 8ND,43624.75,4,21020.821033362772,31000,74999,DL14,140649.0,True
HOWTH DRIVE | RG5 3AF,207516.66666666666,3,65115.28878330597,132550,250000,RG5,436166.6666666667,True
HOWTY CLOSE | SK9 2SH,89793.8,5,31001.260945322854,61445,140000,SK9,398908.3333333334,True
HOXTON CLOSE | TN23 5LS,118000.0,4,14094.916341243983,103000,137000,TN23,277916.6666666666,True
HOXTON SQUARE | N1 6NT,458750.0,4,222200.17251718475,180000,650000,N1,704250.0,True
HOYLAKE DRIVE | PE7 3BE,183375.0,4,35079.37428176278,135000,210000,PE7,269500.0,True
HOYLE STREET | WA5 0LR,113000.0,3,27730.849247724094,96000,145000,WA5,270750.0,True
HUBERT ROAD | CM14 4WL,228642.85714285713,7,36522.49795869468,180000,275000,CM14,379875.0,True
HUBERT ROAD | CM14 4WN,221333.33333333334,3,65248.24390995772,146000,260000,CM14,379875.0,True
HUCKLEBERRY CLOSE | MK7 7ER,138500.0,3,121308.4910465875,54000,277500,MK7,261665.0,True
HUCKNALL ROAD | NG5 1NF,127333.33333333333,3,45346.81172181054,75000,155000,NG5,216204.1666666667,True
HUDDERSFIELD ROAD | HD9 3TQ,190333.33333333334,3,12662.279942148385,176000,200000,HD9,293666.6666666667,True
HUDDERSFIELD ROAD | S75 5NF,152333.33333333334,3,64392.02849214594,95000,222000,S75,199166.66666666666,True
HUDDERSFIELD ROAD | WF14 8AZ,57000.0,3,16643.316977093236,45000,76000,WF14,189860.0,True
HUDSON COURT | YO43 3HD,103833.33333333333,3,11877.850535064554,96000,117500,YO43,271996.0,True
HUDSON ROAD | DA7 4PQ,311428.5714285714,7,9880.235200593539,295000,325000,DA7,431666.6666666667,True
HUDSON WAY | IP7 6FN,287875.0,4,113082.84205248233,126000,385000,IP7,374123.75,True
HUDSON WAY | NG31 7BU,153333.33333333334,3,62115.48384528075,115000,225000,NG31,195875.0,True
HUGH STREET | NE28 6RL,79083.33333333333,3,31321.252103537197,61000,115250,NE28,171000.0,True
HUGHENDEN ROAD | AL4 9QN,267500.0,4,85097.98274146495,220000,395000,AL4,642500.0,True
HUGHES AVENUE | L35 5EJ,90000.0,3,51961.52422706632,60000,150000,L35,191000.0,True
HULBERT ROAD | PO7 7FH,137666.66666666666,3,9291.573243177572,130000,148000,PO7,290749.1666666667,True
HULBERT ROAD | PO7 7JY,89600.0,5,8264.381404557755,80000,100000,PO7,290749.1666666667,True
HULBERT ROAD | PO7 7JZ,109166.66666666667,3,42770.70648625451,82500,158500,PO7,290749.1666666667,True
HULTON CLOSE | SO19 9TX,184000.0,4,53091.116645505455,142000,260000,SO19,246566.6666666667,True
HUMBER CRESCENT | HU15 1BP,174166.66666666666,3,18468.441551287793,153000,187000,HU15,255625.0,True
HUMBER STREET | DE65 5NW,157071.42857142858,7,96575.71665599509,76500,340000,DE65,256875.0,True
HUMBER STREET | PR3 3WD,170000.0,3,23579.652245103192,150000,196000,PR3,290745.0,True
HUNDERTON AVENUE | HR2 7AB,186333.33333333334,3,30072.135496724095,152000,208000,HR2,243983.33333333334,True
HUNGARY HILL | DY9 7PU,197000.0,3,34117.44421846396,169000,235000,DY9,360380.95238095237,True
HUNGERFORD ROAD | N7 9LL,415500.0,3,30178.634826645157,394000,450000,N7,582083.3333333334,True
HUNLOKE ROAD | S42 5RX,117333.33333333333,3,30072.1354967241,83000,139000,S42,216708.3333333333,True
HUNLOKE ROAD | S42 5RZ,98000.0,3,15716.23364550171,80000,109000,S42,216708.3333333333,True
HUNSBURY GREEN | NN4 9UL,193831.66666666666,3,46817.22448344555,139995,225000,NN4,298333.3333333333,True
HUNT ROAD | CO6 2NX,271166.6666666667,3,58898.92472136766,210000,327500,CO6,363750.0,True
HUNT STREET | M46 9JF,144666.66666666666,3,19534.158116830455,123500,162000,M46,199270.8333333333,True
HUNTERS CLOSE | HP23 5PQ,340000.0,3,161786.89687363437,225000,525000,HP23,465833.3333333334,True
HUNTERS PLACE | GU26 6UY,431500.0,5,42485.291572496004,370000,482500,GU26,687500.0,True
HUNTERS ROAD | GL52 8XW,219983.33333333334,3,147534.74449543515,125000,389950,GL52,317500.0,True
HUNTILEE ROAD | ST6 6EP,99333.33333333333,3,28041.635710730807,75000,130000,ST6,160000.0,True
HUNTING GATE | CT7 9EL,76333.33333333333,6,27222.539680688624,50000,125000,CT7,278750.0,True
HUNTINGDON STREET | NG1 1AR,98333.33333333333,3,9609.023536933048,88000,107000,NG1,148466.6666666667,True
HUNTINGTON STREET | DN5 0JQ,83333.33333333333,3,17559.422921421232,65000,100000,DN5,174250.0,True
HUNTLY GROVE | PE1 4DW,133750.0,4,4787.135538781687,130000,140000,PE1,220333.33333333334,True
HUNTS FARM CLOSE | TN15 8HY,190666.66666666666,3,5131.601439446885,185000,195000,TN15,357000.0,True
HUNTS POND ROAD | SO31 6AZ,72500.0,3,9013.878188659974,65000,82500,SO31,315000.0,True
HURDSFIELD ROAD | SK10 2QX,195000.0,5,46940.12143145776,143500,270000,SK10,289568.75,True
HURGILL ROAD | DL10 4AR,151333.33333333334,3,59528.004614075,103500,218000,DL10,201250.0,True
HURRELL DOWN | CM3 3JP,226333.33333333334,3,53687.366608293734,190000,288000,CM3,407500.0,True
HURST LANE | KT8 9EA,469500.0,3,16904.141504376967,450000,480000,KT8,645266.6666666666,True
HUT FARM PLACE | SO53 3LR,194666.66666666666,3,33126.02199681292,160000,226000,SO53,343666.6666666667,True
HUTTON TERRACE | DL15 0DS,47166.333333333336,3,11139.591569412827,39999,60000,DL15,156666.66666666666,True
HUXLEY COURT | CV37 0BG,169200.0,5,9176.05579756357,159000,182000,CV37,370916.6666666666,True
HUXLEY DRIVE | RH8 9BZ,380000.0,6,131024.80681153474,242500,550000,RH8,550725.0,True
HUXLEYS WAY | WR11 4BU,173333.33333333334,3,7234.17813807024,165000,178000,WR11,318008.1538461539,True
HYACINTH CLOSE | CO16 7DG,161666.66666666666,3,18085.445345175587,150000,182500,CO16,255541.6666666667,True
HYDE BANK ROAD | SK22 4PU,147785.7142857143,7,14308.67202916103,125000,170000,SK22,239000.0,True
HYDE LANE | SW11 3EX,623000.0,5,156748.20573135756,445000,875000,SW11,883333.3333333334,True
HYDE ROAD | SK6 1NX,195000.0,3,5000.0,190000,200000,SK6,270833.3333333333,True
HYLTON TERRACE | CF46 6RG,92666.66666666667,3,50212.88015373479,50000,148000,CF46,135666.66666666666,True
HYTHE WOOD | BS27 3FH,121250.0,3,48806.37765702347,84000,176500,BS27,320990.4166666666,True
IBSTOCK ROAD | LE67 1ED,162000.0,3,67801.17993073571,101000,235000,LE67,272208.3333333334,True
ICKWORTH CLOSE | NN11 8AP,177000.0,4,55341.36487896433,148000,260000,NN11,245562.5,True
IDDESLEIGH TERRACE | EX7 9HY,99333.33333333333,3,13475.286020464771,87500,114000,EX7,288910.3333333333,True
IFOULD CRESCENT | RG40 1LB,330833.3333333333,6,87061.85540560611,285000,508000,RG40,465816.6666666666,True
ILFORD COURT | GU6 8TJ,198333.33333333334,3,62516.66444503685,155000,270000,GU6,486916.6666666667,True
ILLETT WAY | RH12 0BL,317333.3333333333,6,91626.77920055177,211000,445000,RH12,410450.0,True
ILSTON WAY | SA3 5LG,186650.0,3,53492.21906034559,124950,220000,SA3,312583.3333333334,True
IMPERIAL AVENUE | SS0 8NZ,148333.33333333334,3,10969.655114602889,136000,157000,SS0,258500.0,True
IMPERIAL LANE | GL50 1PQ,192700.0,3,16323.908845616605,174000,204100,GL50,277000.0,True
INCHCAPE TERRACE | SR8 3ST,60874.75,4,18834.62459363959,39999,78500,SR8,77575.0,True
INCHMARNOCK STREET | CF24 2AL,158487.5,4,10030.817098654858,149950,173000,CF24,237000.0,True
INDUS ROAD | SP7 8FU,209500.0,3,126137.82144939716,106000,350000,SP7,270666.6666666667,True
INGATE | NR34 9RU,134666.66666666666,3,42253.205006642194,90000,174000,NR34,300500.0,True
INGATESTONE DRIVE | DY8 5PT,174333.33333333334,3,5131.60143944688,170000,180000,DY8,246666.6666666667,True
INGESTRE ROAD | ST17 4DJ,160000.0,3,10000.0,150000,170000,ST17,229387.5,True
INGHAM GRANGE | NE33 3JJ,102750.0,4,37862.690518944015,55000,140000,NE33,146988.3333333333,True
INGHAM STREET | BB12 8DR,45781.25,8,9672.3441352874,39950,62500,BB12,139650.0,True
INGLE COURT | YO43 3HB,103833.33333333333,3,31346.185307519216,84500,140000,YO43,271996.0,True
INGLEBOROUGH DRIVE | HG3 2BP,280625.0,4,64883.71007682386,187500,325000,HG3,358333.3333333333,True
INGLEBY ROAD | CH62 1BA,138686.0,3,18801.962344393734,122000,159058,CH62,191499.375,True
INGLEBY WAY | NE24 3PD,142333.33333333334,3,28307.83166074953,125000,175000,NE24,185579.1666666667,True
INGLEWHITE | WN8 6JG,130000.0,3,11135.528725660044,120000,142000,WN8,192000.0,True
INGLEWOOD | CR0 9LP,253816.66666666666,3,37947.013496892396,210000,275950,CR0,357000.0,True
INGRAM COURT | NR1 2PY,142666.66666666666,3,22137.8258492864,125000,167500,NR1,210437.5,True
INKERMAN ROAD | GU21 2BQ,284666.6666666667,3,110205.86796234279,164000,380000,GU21,393083.3333333334,True
INNER PARK ROAD | SW19 6DU,435000.0,3,18027.756377319947,415000,450000,SW19,717550.0,True
INSALL ROAD | OX7 5LF,278500.0,6,60129.027931607205,226000,360000,OX7,381666.6666666666,True
